sub_folder_name,model_name,precision_class,recall_class,f1_class,n_classes,precision_rel,recall_rel,f1_rel,score_rel,max_score,n_rel,exception_occurred
LabTracker,few-gpt-4o-mini,0.75,0.5,0.6,12,0.43,0.23,0.3,7,65,13,False
LabTracker,cot2-mistral-small-2506,0.55,0.5,0.52,12,0.2,0.23,0.21,7,65,13,False
LabTracker,gpt-4o,0.67,0.5,0.57,12,0.25,0.23,0.24,8,65,13,False
LabTracker,few-o3-mini,0.75,0.5,0.6,12,0.38,0.23,0.29,9,65,13,False
LabTracker,gpt-4-turbo,1.0,0.5,0.67,12,0.33,0.15,0.21,5,65,13,False
LabTracker,cot-mlx-community-gemma-3-4b-it-5bit,0.71,0.42,0.53,12,0.5,0.08,0.13,3,65,13,False
LabTracker,cot-claude-sonnet-4-5-20250929,0.55,0.5,0.52,12,0.23,0.23,0.23,9,65,13,False
LabTracker,few-gpt-5-mini,0.55,0.5,0.52,12,0.19,0.23,0.21,9,65,13,False
LabTracker,cot-codestral-2508,0.6,0.5,0.55,12,0.45,0.38,0.42,12,65,13,False
LabTracker,claude-sonnet-4-5-20250929,0.7,0.58,0.64,12,0.3,0.23,0.26,9,65,13,False
LabTracker,cot-gpt-4o,0.75,0.5,0.6,12,0.31,0.38,0.34,12,65,13,False
LabTracker,cot2-gemini-2.5-flash,0.6,0.5,0.55,12,0.27,0.23,0.25,9,65,13,False
LabTracker,cot-gemini-2.5-flash,0.7,0.58,0.64,12,0.27,0.23,0.25,3,65,13,False
LabTracker,cot-mlx-community-phi-4-8bit,0.39,0.58,0.47,12,0.2,0.38,0.26,12,65,13,False
LabTracker,few2-gemini-2.5-flash,0.7,0.58,0.64,12,0.23,0.23,0.23,9,65,13,False
LabTracker,few2-gpt-5-nano,0.67,0.5,0.57,12,0.3,0.23,0.26,9,65,13,False
LabTracker,few2-mistral-large-2411,0.86,0.5,0.63,12,0.36,0.31,0.33,10,65,13,False
LabTracker,cot2-mlx-community-phi-4-8bit,0.38,0.5,0.43,12,0.14,0.23,0.18,7,65,13,False
LabTracker,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,13,True
LabTracker,few2-gpt-4o,0.67,0.5,0.57,12,0.43,0.23,0.3,7,65,13,False
LabTracker,few2-gpt-4o-mini,0.75,0.5,0.6,12,0.44,0.31,0.36,8,65,13,False
LabTracker,gpt-3.5-turbo,0.86,0.5,0.63,12,0.6,0.23,0.33,7,65,13,False
LabTracker,mlx-community-Falcon3-10B-Instruct-6bit,0.55,0.5,0.52,12,0.11,0.08,0.09,4,65,13,False
LabTracker,few2-gpt-3.5-turbo,0.86,0.5,0.63,12,0.5,0.23,0.32,9,65,13,False
LabTracker,few2-mistral-small-2506,0.6,0.5,0.55,12,0.38,0.23,0.29,9,65,13,False
LabTracker,gpt-4o-mini,0.86,0.5,0.63,12,0.43,0.23,0.3,9,65,13,False
LabTracker,few2-gpt-5,0.55,0.5,0.52,12,0.27,0.23,0.25,7,65,13,False
LabTracker,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.75,0.5,0.6,12,0.29,0.15,0.2,4,65,13,False
LabTracker,mlx-community-phi-4-8bit,0.41,0.58,0.48,12,0.38,0.23,0.29,11,65,13,False
LabTracker,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.5,0.67,12,0.49,1,0.72,38,65,13,False
LabTracker,few2-mlx-community-phi-4-8bit,0.54,0.58,0.56,12,0.25,0.23,0.24,9,65,13,False
LabTracker,cot2-gpt-5-nano,0.43,0.5,0.46,12,0.19,0.23,0.21,3,65,13,False
LabTracker,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.55,0.5,0.52,12,0.22,0.31,0.26,12,65,13,False
LabTracker,mistral-small-2506,0.6,0.5,0.55,12,0.45,0.38,0.42,13,65,13,False
LabTracker,cot-gpt-5-mini,0.46,0.5,0.48,12,0.2,0.23,0.21,3,65,13,False
LabTracker,cot2-mlx-community-Falcon3-10B-Instruct-6bit,0.17,0.42,0.24,12,0.02,0.08,0.03,1,65,13,False
LabTracker,gpt-5-mini,0.6,0.5,0.55,12,0.33,0.31,0.32,10,65,13,False
LabTracker,few-gpt-5,0.64,0.58,0.61,12,0.23,0.23,0.23,7,65,13,False
LabTracker,o3-mini,0.67,0.5,0.57,12,0.3,0.23,0.26,9,65,13,False
LabTracker,cot-gpt-4o-mini,1.0,0.5,0.67,12,0.2,0.08,0.11,3,65,13,False
LabTracker,claude-3-7-sonnet-20250219,0.67,0.5,0.57,12,0.27,0.23,0.25,9,65,13,False
LabTracker,codestral-2508,0.4,0.5,0.44,12,0.14,0.23,0.17,9,65,13,False
LabTracker,deepseek-chat,0.6,0.5,0.55,12,0.27,0.23,0.25,9,65,13,False
LabTracker,cot2-gpt-4o,0.6,0.5,0.55,12,0.23,0.23,0.23,6,65,13,False
LabTracker,few-mlx-community-Falcon3-10B-Instruct-6bit,0.86,0.5,0.63,12,0.43,0.23,0.3,3,65,13,False
LabTracker,cot-o3-mini,0.86,0.5,0.63,12,0.38,0.23,0.29,3,65,13,False
LabTracker,cot2-mlx-community-gemma-3-4b-it-5bit,1.0,0.5,0.67,12,0.4,0.15,0.22,2,65,13,False
LabTracker,few2-deepseek-chat,0.7,0.58,0.64,12,0.3,0.23,0.26,7,65,13,False
LabTracker,cot2-mistral-large-2411,0.67,0.5,0.57,12,0.27,0.23,0.25,9,65,13,False
LabTracker,few-gpt-3.5-turbo,0.86,0.5,0.63,12,0.43,0.23,0.3,9,65,13,False
LabTracker,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,13,True
LabTracker,cot2-o3-mini,0.75,0.5,0.6,12,0.38,0.23,0.29,9,65,13,False
LabTracker,mlx-community-gemma-3-4b-it-5bit,0.86,0.5,0.63,12,0.33,0.15,0.21,5,65,13,False
LabTracker,cot-claude-3-7-sonnet-20250219,0.88,0.58,0.7,12,0.27,0.23,0.25,9,65,13,False
LabTracker,few-claude-sonnet-4-5-20250929,0.67,0.5,0.57,12,0.27,0.23,0.25,9,65,13,False
LabTracker,cot2-codestral-2508,0.46,0.5,0.48,12,0.27,0.23,0.25,9,65,13,False
LabTracker,few-mistral-small-2506,0.7,0.58,0.64,12,0.36,0.31,0.33,8,65,13,False
LabTracker,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.75,0.5,0.6,12,0.4,0.46,0.43,10,65,13,False
LabTracker,cot-mistral-large-2411,1.0,0.5,0.67,12,0.43,0.23,0.3,6,65,13,False
LabTracker,cot-gpt-5-nano,0.7,0.58,0.64,12,0.23,0.23,0.23,3,65,13,False
LabTracker,gpt-5-nano,0.86,0.5,0.63,12,0.43,0.23,0.3,9,65,13,False
LabTracker,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.5,0.67,12,0.6,0.23,0.33,9,65,13,False
LabTracker,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.86,0.5,0.63,12,0.43,0.23,0.3,7,65,13,False
LabTracker,cot2-gpt-4-turbo,0.67,0.5,0.57,12,0.33,0.23,0.27,9,65,13,False
LabTracker,few2-mlx-community-gemma-3-4b-it-5bit,0.83,0.42,0.56,12,0.29,0.15,0.2,6,65,13,False
LabTracker,cot2-gpt-5-mini,0.35,0.5,0.41,12,0.12,0.23,0.16,9,65,13,False
LabTracker,cot2-gpt-3.5-turbo,0.86,0.5,0.63,12,0.25,0.08,0.12,2,65,13,False
LabTracker,few-deepseek-chat,0.7,0.58,0.64,12,0.33,0.23,0.27,7,65,13,False
LabTracker,cot-gpt-5,0.7,0.58,0.64,12,0.27,0.23,0.25,3,65,13,False
LabTracker,gemini-2.5-flash,0.46,0.5,0.48,12,0.18,0.23,0.2,9,65,13,False
Sightseeing,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
LabTracker,few-gpt-4-turbo,0.86,0.5,0.63,12,0.43,0.23,0.3,3,65,13,False
LabTracker,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.6,0.5,0.55,12,0.27,0.31,0.29,4,65,13,False
LabTracker,cot2-gpt-5,0.5,0.5,0.5,12,0.2,0.23,0.21,9,65,13,False
LabTracker,few2-mlx-community-Falcon3-10B-Instruct-6bit,0.75,0.5,0.6,12,0.33,0.15,0.21,5,65,13,False
Sightseeing,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.86,0.92,7,1.0,0.62,0.77,9,40,8,False
LabTracker,few-gemini-2.5-flash,0.54,0.58,0.56,12,0.18,0.23,0.2,9,65,13,False
LabTracker,few2-gpt-4-turbo,1.0,0.5,0.67,12,0.43,0.23,0.3,6,65,13,False
Sightseeing,few-mlx-community-phi-4-8bit,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
LabTracker,cot2-deepseek-chat,0.67,0.5,0.57,12,0.33,0.23,0.27,8,65,13,False
Sightseeing,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
LabTracker,few2-claude-3-7-sonnet-20250219,0.78,0.58,0.67,12,0.27,0.23,0.25,9,65,13,False
Sightseeing,few-gpt-5-nano,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
LabTracker,cot2-claude-3-7-sonnet-20250219,0.75,0.5,0.6,12,0.38,0.23,0.29,6,65,13,False
Sightseeing,cot2-claude-sonnet-4-5-20250929,1.0,1.0,1.0,7,1.0,1.0,1.0,13,40,8,False
Sightseeing,cot-gpt-4-turbo,1.0,0.71,0.83,7,1,0.62,0.83,7,40,8,False
Sightseeing,cot-gpt-3.5-turbo,1.0,0.86,0.92,7,1,0.88,1.0,9,40,8,False
Sightseeing,gpt-5,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,few-mistral-large-2411,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,few2-o3-mini,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,few2-claude-sonnet-4-5-20250929,1.0,0.86,0.92,7,1.0,0.75,0.86,12,40,8,False
Sightseeing,few2-codestral-2508,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,cot-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.86,0.92,7,0.75,0.75,0.75,9,40,8,False
Sightseeing,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.86,0.92,7,1,0.88,1.0,9,40,8,False
Sightseeing,gpt-4-turbo,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
Sightseeing,few-mlx-community-gemma-3-4b-it-5bit,0.8,0.57,0.67,7,0.5,0.25,0.33,6,40,8,False
Sightseeing,few2-gpt-5-mini,1.0,1.0,1.0,7,1.0,1.0,1.0,12,40,8,False
Sightseeing,cot-mistral-small-2506,1.0,1.0,1.0,7,1.0,0.88,0.93,8,40,8,False
Sightseeing,few-gpt-4o,1.0,0.71,0.83,7,1,0.62,0.83,9,40,8,False
Sightseeing,cot-deepseek-chat,1.0,0.86,0.92,7,1.0,0.75,0.86,9,40,8,False
Sightseeing,mlx-community-Falcon3-10B-Instruct-6bit,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
Sightseeing,few-codestral-2508,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,cot2-mistral-small-2506,1.0,0.71,0.83,7,1,0.75,1.0,9,40,8,False
Sightseeing,cot-claude-sonnet-4-5-20250929,1.0,0.86,0.92,7,1,0.88,1.0,13,40,8,False
Sightseeing,gpt-4o,1.0,0.71,0.83,7,1,0.62,0.83,11,40,8,False
Sightseeing,few-gpt-5-mini,1.0,1.0,1.0,7,1.0,1.0,1.0,21,40,8,False
Sightseeing,few-gpt-4o-mini,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
Sightseeing,few-o3-mini,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,cot-mlx-community-gemma-3-4b-it-5bit,0.75,0.86,0.8,7,1,0.5,0.73,11,40,8,False
Sightseeing,few2-gemini-2.5-flash,1.0,0.71,0.83,7,1,0.62,0.83,15,40,8,False
Sightseeing,few2-gpt-4o-mini,1.0,0.86,0.92,7,1,0.75,0.92,10,40,8,False
Sightseeing,mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
Sightseeing,cot2-gemini-2.5-flash,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
Sightseeing,claude-sonnet-4-5-20250929,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
Sightseeing,cot-gpt-4o,1.0,0.86,0.92,7,1,0.88,1.0,8,40,8,False
Sightseeing,mistral-large-2411,1.0,0.86,0.92,7,1,1,1,18,40,8,False
Sightseeing,cot2-gpt-4o-mini,0.86,0.86,0.86,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,few-claude-3-7-sonnet-20250219,1.0,1.0,1.0,7,1.0,1.0,1.0,21,40,8,False
Sightseeing,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
Sightseeing,cot-codestral-2508,1.0,0.86,0.92,7,1,0.88,1.0,10,40,8,False
Sightseeing,cot-mlx-community-phi-4-8bit,1.0,0.86,0.92,7,1,0.62,0.83,9,40,8,False
Sightseeing,cot2-mlx-community-phi-4-8bit,0.86,0.86,0.86,7,0.57,0.5,0.53,6,40,8,False
Sightseeing,gpt-3.5-turbo,1.0,0.86,0.92,7,1,1,1,14,40,8,False
Sightseeing,few2-gpt-5-nano,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,cot-gemini-2.5-flash,1.0,0.86,0.92,7,1,0.62,0.83,6,40,8,False
Sightseeing,few2-mistral-large-2411,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,few2-mlx-community-phi-4-8bit,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
Sightseeing,few-gpt-5,0.86,0.86,0.86,7,0.5,0.38,0.43,9,40,8,False
Sightseeing,gpt-4o-mini,1.0,0.86,0.92,7,1,1,1,15,40,8,False
Sightseeing,few2-gpt-5,1.0,0.86,0.92,7,1.0,0.75,0.86,14,40,8,False
Sightseeing,codestral-2508,1.0,0.71,0.83,7,1,0.62,0.83,9,40,8,False
Sightseeing,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.83,0.71,0.77,7,0.83,0.62,0.71,8,40,8,False
Sightseeing,cot-gpt-5-mini,0.88,1.0,0.93,7,0.89,1.0,0.94,10,40,8,False
Sightseeing,cot2-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.86,0.92,7,1.0,0.88,0.93,10,40,8,False
Sightseeing,few2-gpt-3.5-turbo,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
Sightseeing,few2-mistral-small-2506,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
LabTracker,mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,13,True
Sightseeing,few2-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.71,0.83,7,1.0,0.5,0.67,7,40,8,False
Sightseeing,mlx-community-phi-4-8bit,1.0,0.86,0.92,7,1,1,1,21,40,8,False
Sightseeing,cot2-gpt-4o,1.0,0.71,0.83,7,1,0.62,0.83,9,40,8,False
Sightseeing,few-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.86,0.92,7,1.0,0.75,0.86,10,40,8,False
Sightseeing,claude-3-7-sonnet-20250219,1.0,1.0,1.0,7,1.0,1.0,1.0,21,40,8,False
Sightseeing,mistral-small-2506,1.0,1.0,1.0,7,1.0,0.88,0.93,12,40,8,False
Sightseeing,o3-mini,1.0,1.0,1.0,7,1.0,1.0,1.0,20,40,8,False
Sightseeing,few2-deepseek-chat,1.0,1.0,1.0,7,1.0,1.0,1.0,21,40,8,False
Sightseeing,cot2-gpt-5-nano,0.78,1.0,0.88,7,0.86,0.75,0.8,6,40,8,False
Sightseeing,gpt-5-mini,1.0,1.0,1.0,7,1.0,1.0,1.0,20,40,8,False
Sightseeing,few-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.71,0.83,7,1,0.62,0.83,11,40,8,False
Sightseeing,deepseek-chat,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,few2-gpt-4o,1.0,0.71,0.83,7,1,0.62,0.83,10,40,8,False
Sightseeing,cot2-mistral-large-2411,0.8,0.57,0.67,7,0.75,0.38,0.5,5,40,8,False
Sightseeing,gemini-2.5-flash,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0,8,True
Sightseeing,cot2-o3-mini,1.0,0.71,0.83,7,1,0.62,0.83,11,40,8,False
Sightseeing,cot2-mlx-community-gemma-3-4b-it-5bit,0.83,0.71,0.77,7,0.25,0.12,0.17,3,40,8,False
Sightseeing,few-gpt-3.5-turbo,1.0,0.71,0.83,7,1,0.62,0.83,9,40,8,False
Sightseeing,cot-claude-3-7-sonnet-20250219,1.0,0.71,0.83,7,0.4,0.25,0.31,6,40,8,False
Sightseeing,cot-o3-mini,1.0,0.71,0.83,7,1,0.62,0.83,7,40,8,False
Sightseeing,mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.86,0.92,7,1,0.88,1.0,11,40,8,False
Sightseeing,mlx-community-gemma-3-4b-it-5bit,1.0,0.86,0.92,7,0.8,0.5,0.62,8,40,8,False
Sightseeing,cot2-deepseek-chat,0.86,0.86,0.86,7,0.5,0.5,0.5,5,40,8,False
Sightseeing,few-claude-sonnet-4-5-20250929,1.0,0.86,0.92,7,1.0,0.75,0.86,13,40,8,False
Sightseeing,few2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.71,0.83,7,1,0.88,1,11,40,8,False
Sightseeing,cot-gpt-5-nano,1.0,0.86,0.92,7,1,0.62,0.83,7,40,8,False
Sightseeing,few2-mlx-community-Falcon3-10B-Instruct-6bit,1.0,0.71,0.83,7,1,0.88,1,10,40,8,False
Sightseeing,few-mistral-small-2506,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,few-deepseek-chat,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,cot-gpt-5,0.86,0.86,0.86,7,0.6,0.38,0.46,5,40,8,False
Sightseeing,few-mlx-community-Mistral-7B-Instruct-v0.3-4bit,1.0,0.86,0.92,7,0.6,0.75,0.67,10,40,8,False
Sightseeing,cot-gpt-4o-mini,1.0,0.71,0.83,7,1,0.62,0.83,7,40,8,False
Sightseeing,cot-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.86,0.92,7,1.0,1.0,1.0,12,40,8,False
Sightseeing,gpt-5-nano,1.0,0.71,0.83,7,1.0,0.62,0.77,10,40,8,False
Sightseeing,cot2-codestral-2508,1.0,0.86,0.92,7,1,1,1,12,40,8,False
Sightseeing,cot2-gpt-5-mini,0.88,1.0,0.93,7,0.89,1.0,0.94,11,40,8,False
Sightseeing,cot-mistral-large-2411,1.0,0.71,0.83,7,1,0.62,0.83,7,40,8,False
LabTracker,few-mlx-community-Llama-3.2-3B-Instruct-4bit,1.0,0.5,0.67,12,0.0,0.08,0.0,4,65,13,False
Sightseeing,cot2-gpt-4-turbo,1.0,0.86,0.92,7,1.0,0.75,0.86,8,40,8,False
Sightseeing,few2-mlx-community-gemma-3-4b-it-5bit,1.0,0.57,0.73,7,0.5,0.25,0.33,6,40,8,False
Sightseeing,cot2-gpt-5,1.0,1.0,1.0,7,1.0,0.75,0.86,12,40,8,False
Sightseeing,few-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,1.0,0.86,0.92,7,1.0,0.62,0.77,9,40,8,False
Sightseeing,few2-claude-3-7-sonnet-20250219,1.0,0.86,0.92,7,1.0,0.75,0.86,11,40,8,False
Sightseeing,cot2-claude-3-7-sonnet-20250219,1.0,0.71,0.83,7,0.33,0.25,0.29,4,40,8,False
Sightseeing,few-gpt-4-turbo,1.0,0.71,0.83,7,1,0.62,0.83,11,40,8,False
Sightseeing,cot2-gpt-3.5-turbo,0.75,0.86,0.8,7,0.71,0.62,0.67,7,40,8,False
Sightseeing,few2-gpt-4-turbo,1.0,0.71,0.83,7,1,0.62,0.83,9,40,8,False
EUScienceConnect,cot2-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,cot2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,cot-mlx-community-Falcon3-10B-Instruct-6bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,cot-mistral-small-2506,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,few2-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.71,0.5,0.59,10,0.29,0.25,0.27,4,40,8,False
Sightseeing,few-gemini-2.5-flash,1.0,0.86,0.92,7,1.0,0.75,0.86,16,40,8,False
EUScienceConnect,gpt-5,0.62,0.5,0.56,10,0.3,0.38,0.33,4,40,8,False
EUScienceConnect,few-mlx-community-phi-4-8bit,0.75,0.6,0.67,10,0.44,0.5,0.47,9,40,8,False
EUScienceConnect,cot2-mistral-small-2506,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,few2-claude-sonnet-4-5-20250929,0.56,0.5,0.53,10,0.2,0.25,0.22,5,40,8,False
EUScienceConnect,few-mlx-community-gemma-3-4b-it-5bit,0.57,0.4,0.47,10,0,0,0,0,40,8,False
EUScienceConnect,few-gpt-5-nano,0.83,0.5,0.62,10,0.2,0.12,0.15,3,40,8,False
EUScienceConnect,few-mistral-large-2411,0.75,0.6,0.67,10,0.58,0.88,0.7,10,40,8,False
EUScienceConnect,few2-o3-mini,0.71,0.5,0.59,10,0.22,0.25,0.24,5,40,8,False
EUScienceConnect,cot2-claude-sonnet-4-5-20250929,0.86,0.6,0.71,10,0.57,0.5,0.53,6,40,8,False
EUScienceConnect,few-claude-3-7-sonnet-20250219,0.86,0.6,0.71,10,0.62,0.62,0.62,16,40,8,False
EUScienceConnect,mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.8,0.4,0.53,10,0.36,0.5,0.42,7,40,8,False
EUScienceConnect,cot-gpt-4-turbo,0.62,0.5,0.56,10,0.25,0.38,0.3,8,40,8,False
EUScienceConnect,cot-claude-sonnet-4-5-20250929,0.86,0.6,0.71,10,0.78,0.88,0.82,13,40,8,False
EUScienceConnect,cot-gemini-2.5-flash,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,few2-codestral-2508,0.86,0.6,0.71,10,0.5,0.38,0.43,8,40,8,False
EUScienceConnect,gpt-4o,0.62,0.5,0.56,10,0.31,0.5,0.38,7,40,8,False
EUScienceConnect,cot-deepseek-chat,0.86,0.6,0.71,10,0.38,0.38,0.38,6,40,8,False
EUScienceConnect,gpt-4-turbo,0.86,0.6,0.71,10,0.5,0.38,0.43,7,40,8,False
EUScienceConnect,few2-gpt-4o-mini,0.86,0.6,0.71,10,0.2,0.12,0.15,3,40,8,False
EUScienceConnect,few-gpt-4o,0.71,0.5,0.59,10,0.12,0.12,0.12,3,40,8,False
EUScienceConnect,cot-mlx-community-gemma-3-4b-it-5bit,0.44,0.4,0.42,10,0.2,0.12,0.15,5,40,8,False
EUScienceConnect,mlx-community-Falcon3-10B-Instruct-6bit,0.86,0.6,0.71,10,0.5,0.38,0.43,4,40,8,False
EUScienceConnect,few-gpt-4o-mini,0.71,0.5,0.59,10,0.29,0.25,0.27,6,40,8,False
EUScienceConnect,mistral-large-2411,0.86,0.6,0.71,10,0.67,0.75,0.71,10,40,8,False
EUScienceConnect,few2-gemini-2.5-flash,0.71,0.5,0.59,10,0.22,0.25,0.24,6,40,8,False
EUScienceConnect,few-gpt-5-mini,1.0,0.7,0.82,10,0.82,1,0.95,18,40,8,False
EUScienceConnect,claude-sonnet-4-5-20250929,0.86,0.6,0.71,10,0.67,0.75,0.71,10,40,8,False
EUScienceConnect,cot-codestral-2508,0.86,0.6,0.71,10,0.27,0.38,0.32,7,40,8,False
EUScienceConnect,cot-gpt-3.5-turbo,0.6,0.3,0.4,10,0.33,0.12,0.18,2,40,8,False
EUScienceConnect,few-o3-mini,0.86,0.6,0.71,10,0.33,0.38,0.35,7,40,8,False
EUScienceConnect,cot-mlx-community-phi-4-8bit,0.58,0.7,0.64,10,0.13,0.25,0.17,5,40,8,False
EUScienceConnect,few-codestral-2508,0.56,0.5,0.53,10,0.12,0.12,0.12,3,40,8,False
EUScienceConnect,few2-gpt-5-mini,0.71,0.5,0.59,10,0.22,0.25,0.24,2,40,8,False
EUScienceConnect,few2-gpt-4o,0.56,0.5,0.53,10,0.12,0.12,0.12,3,40,8,False
EUScienceConnect,cot2-mlx-community-Llama-3.2-3B-Instruct-4bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
EUScienceConnect,cot2-gpt-4o-mini,0.33,0.8,0.47,10,0.2,0.38,0.26,3,40,8,False
EUScienceConnect,few-gpt-5,0.62,0.5,0.56,10,0.3,0.38,0.33,9,40,8,False
EUScienceConnect,few2-mistral-large-2411,0.86,0.6,0.71,10,0.83,0.62,0.71,8,40,8,False
EUScienceConnect,cot2-mlx-community-phi-4-8bit,0.24,0.5,0.32,10,0.08,0.25,0.12,6,40,8,False
EUScienceConnect,few2-gpt-5-nano,0.86,0.6,0.71,10,0.67,0.5,0.57,8,40,8,False
EUScienceConnect,cot-gpt-4o,0.57,0.4,0.47,10,0.1,0.12,0.11,3,40,8,False
EUScienceConnect,few2-mlx-community-phi-4-8bit,0.62,0.5,0.56,10,0.6,0.75,0.67,11,40,8,False
EUScienceConnect,gpt-3.5-turbo,0.71,0.5,0.59,10,0.4,0.5,0.44,8,40,8,False
EUScienceConnect,few2-mistral-small-2506,0.75,0.6,0.67,10,0.45,0.62,0.53,8,40,8,False
EUScienceConnect,few2-gpt-3.5-turbo,0.6,0.3,0.4,10,0.2,0.12,0.15,3,40,8,False
EUScienceConnect,codestral-2508,0.71,0.5,0.59,10,0.29,0.25,0.27,4,40,8,False
EUScienceConnect,cot-mlx-community-Qwen3-4B-Instruct-2507-4bit-DWQ-2510,0.71,0.5,0.59,10,0.25,0.25,0.25,4,40,8,False
EUScienceConnect,gpt-4o-mini,0.86,0.6,0.71,10,0.88,0.88,0.88,10,40,8,False
EUScienceConnect,mlx-community-phi-4-8bit,0.75,0.6,0.67,10,1,0.5,0.73,6,40,8,False
EUScienceConnect,cot2-gemini-2.5-flash,0.71,0.5,0.59,10,0.43,0.38,0.4,6,40,8,False
EUScienceConnect,few2-gpt-5,0.62,0.5,0.56,10,0.3,0.38,0.33,13,40,8,False
EUScienceConnect,cot2-gpt-4o,0.71,0.5,0.59,10,0.11,0.12,0.12,2,40,8,False
EUScienceConnect,cot-mlx-community-Mistral-7B-Instruct-v0.3-4bit,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,8,True
