sub_folder_name,model_name,precision_class,recall_class,f1_class,n_classes,precision_rel,recall_rel,f1_rel,score_rel,max_score,n_rel
AirTravel,claude-sonnet-4-5-20250929,0.7,0.54,0.61,13,0.33,0.38,0.36,10,65,13
AirTravel,cot-gpt-4o,0.7,0.54,0.61,13,0.23,0.23,0.23,4,65,13
AirTravel,few2-gpt-5-nano,0.64,0.54,0.58,13,0.25,0.23,0.24,6,65,13
AirTravel,few2-gpt-4o,0.64,0.54,0.58,13,0.67,0.31,0.42,8,65,13
AirTravel,gpt-3.5-turbo,0.6,0.46,0.52,13,0.15,0.15,0.15,4,65,13
AirTravel,few2-gpt-3.5-turbo,0.6,0.46,0.52,13,0.36,0.38,0.37,10,65,13
AirTravel,gpt-4o-mini,0.6,0.46,0.52,13,0.3,0.23,0.26,6,65,13
AirTravel,cot2-gpt-4o,0.8,0.62,0.7,13,0.36,0.38,0.37,10,65,13
AirTravel,cot2-gpt-5-nano,0.6,0.46,0.52,13,0.45,0.38,0.42,10,65,13
AirTravel,claude-3-7-sonnet-20250219,0.6,0.46,0.52,13,0.31,0.38,0.34,10,65,13
AirTravel,o3-mini,0.7,0.54,0.61,13,0.33,0.38,0.36,10,65,13
AirTravel,cot-gpt-4o-mini,0.7,0.54,0.61,13,0.18,0.15,0.17,2,65,13
AirTravel,cot-o3-mini,0.7,0.54,0.61,13,0.23,0.23,0.23,3,65,13
AirTravel,few-gpt-3.5-turbo,0.6,0.46,0.52,13,0,0,0,0,65,13
AirTravel,cot2-o3-mini,0.6,0.46,0.52,13,0.36,0.38,0.37,10,65,13
AirTravel,cot-gpt-5-nano,0.6,0.46,0.52,13,0.21,0.23,0.22,6,65,13
AirTravel,gpt-5-nano,0.78,0.54,0.64,13,0.45,0.38,0.42,10,65,13
AirTravel,cot2-gpt-4-turbo,0.6,0.46,0.52,13,0.21,0.23,0.22,8,65,13
AirTravel,cot2-gpt-3.5-turbo,0.67,0.46,0.55,13,0.07,0.08,0.07,1,65,13
AirTravel,few-gpt-4-turbo,0.6,0.46,0.52,13,0.38,0.38,0.38,10,65,13
AirTravel,few2-gpt-4-turbo,0.7,0.54,0.61,13,0.27,0.23,0.25,4,65,13
HelpingHands,few-gpt-5-nano,0.15,0.17,0.16,12,0,0,0,0,35,7
HelpingHands,gpt-5,0.17,0.25,0.2,12,0,0,0,0,35,7
HelpingHands,few2-o3-mini,0.21,0.25,0.23,12,0,0,0,0,35,7
HelpingHands,cot-gpt-3.5-turbo,0.3,0.25,0.27,12,0,0,0,0,35,7
HelpingHands,cot-gpt-4-turbo,0.4,0.33,0.36,12,0,0,0,0,35,7
HelpingHands,gpt-4-turbo,0.33,0.25,0.29,12,0,0,0,0,35,7
HelpingHands,few-gpt-4o,0.21,0.25,0.23,12,0,0,0,0,35,7
HelpingHands,gpt-4o,0.18,0.25,0.21,12,0,0,0,0,35,7
HelpingHands,cot2-gpt-4o-mini,0.14,0.25,0.18,12,0,0,0,0,35,7
HelpingHands,few-gpt-4o-mini,0.09,0.08,0.09,12,0,0,0,0,35,7
HelpingHands,few2-gpt-4o-mini,0.22,0.17,0.19,12,0,0,0,0,35,7
HelpingHands,few-o3-mini,0.2,0.25,0.22,12,0,0,0,0,35,7
HelpingHands,claude-sonnet-4-5-20250929,0.31,0.42,0.36,12,0.05,0.14,0.07,1,35,7
HelpingHands,cot-gpt-4o,0.15,0.17,0.16,12,0,0,0,0,35,7
HelpingHands,few2-gpt-5-nano,0.36,0.33,0.35,12,0,0,0,0,35,7
HelpingHands,few2-gpt-4o,0.15,0.17,0.16,12,0,0,0,0,35,7
HelpingHands,gpt-3.5-turbo,0.25,0.25,0.25,12,0,0,0,0,35,7
HelpingHands,few2-gpt-3.5-turbo,0.3,0.25,0.27,12,0,0,0,0,35,7
HelpingHands,gpt-4o-mini,0.17,0.17,0.17,12,0,0,0,0,35,7
HelpingHands,cot2-gpt-4o,0.07,0.08,0.08,12,0,0,0,0,35,7
HelpingHands,cot2-gpt-5-nano,0.12,0.25,0.16,12,0,0,0,0,35,7
HelpingHands,claude-3-7-sonnet-20250219,0.27,0.33,0.3,12,0.04,0.14,0.06,1,35,7
HelpingHands,o3-mini,0.38,0.42,0.4,12,0,0,0,0,35,7
HelpingHands,cot-gpt-4o-mini,0.2,0.17,0.18,12,0,0,0,0,35,7
HelpingHands,cot-o3-mini,0.23,0.25,0.24,12,0,0,0,0,35,7
HelpingHands,few-gpt-3.5-turbo,0.25,0.17,0.2,12,0,0,0,0,35,7
HelpingHands,cot2-o3-mini,0.31,0.33,0.32,12,0,0,0,0,35,7
HelpingHands,cot-gpt-5-nano,0.38,0.5,0.43,12,0,0,0,0,35,7
HelpingHands,gpt-5-nano,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,7
HelpingHands,cot2-gpt-4-turbo,0.2,0.33,0.25,12,0,0,0,0,35,7
HelpingHands,cot2-gpt-3.5-turbo,0.23,0.25,0.24,12,0,0,0,0,35,7
HelpingHands,few-gpt-4-turbo,0.3,0.25,0.27,12,0,0,0,0,35,7
HelpingHands,few2-gpt-4-turbo,0.22,0.17,0.19,12,0,0,0,0,35,7
ProjectManagement,few-gpt-5-nano,1.0,0.71,0.83,7,0.8,0.5,0.62,16,40,8
ProjectManagement,gpt-5,0.44,0.57,0.5,7,0.11,0.12,0.12,4,40,8
ProjectManagement,few2-o3-mini,0.71,0.71,0.71,7,0.57,0.5,0.53,12,40,8
ProjectManagement,cot-gpt-3.5-turbo,0.71,0.71,0.71,7,0.57,0.5,0.53,9,40,8
ProjectManagement,cot-gpt-4-turbo,0.83,0.71,0.77,7,0.57,0.5,0.53,8,40,8
ProjectManagement,gpt-4-turbo,0.71,0.71,0.71,7,0.75,0.38,0.5,10,40,8
ProjectManagement,few-gpt-4o,0.83,0.71,0.77,7,0.67,0.5,0.57,14,40,8
ProjectManagement,gpt-4o,0.83,0.71,0.77,7,0.67,0.5,0.57,10,40,8
ProjectManagement,cot2-gpt-4o-mini,0.5,0.71,0.59,7,0.3,0.38,0.33,12,40,8
ProjectManagement,few-gpt-4o-mini,0.71,0.71,0.71,7,0.4,0.25,0.31,5,40,8
ProjectManagement,few2-gpt-4o-mini,0.83,0.71,0.77,7,0.8,0.5,0.62,11,40,8
ProjectManagement,few-o3-mini,0.71,0.71,0.71,7,0.57,0.5,0.53,12,40,8
ProjectManagement,claude-sonnet-4-5-20250929,0.71,0.71,0.71,7,0.44,0.5,0.47,17,40,8
ProjectManagement,cot-gpt-4o,0.83,0.71,0.77,7,0.6,0.38,0.46,9,40,8
ProjectManagement,few2-gpt-5-nano,1.0,0.71,0.83,7,0.8,0.5,0.62,6,40,8
ProjectManagement,few2-gpt-4o,0.83,0.71,0.77,7,0.67,0.5,0.57,8,40,8
ProjectManagement,gpt-3.5-turbo,0.83,0.71,0.77,7,0.67,0.5,0.57,12,40,8
ProjectManagement,few2-gpt-3.5-turbo,0.83,0.71,0.77,7,0.67,0.5,0.57,16,40,8
ProjectManagement,gpt-4o-mini,0.83,0.71,0.77,7,0.6,0.38,0.46,9,40,8
ProjectManagement,cot2-gpt-4o,0.86,0.86,0.86,7,0.57,0.5,0.53,14,40,8
ProjectManagement,cot2-gpt-5-nano,0.5,0.86,0.63,7,0.3,0.38,0.33,14,40,8
ProjectManagement,claude-3-7-sonnet-20250219,0.71,0.71,0.71,7,0.57,0.5,0.53,16,40,8
ProjectManagement,o3-mini,0.83,0.71,0.77,7,0.67,0.5,0.57,13,40,8
ProjectManagement,cot-gpt-4o-mini,0.83,0.71,0.77,7,0.5,0.5,0.5,12,40,8
ProjectManagement,cot-o3-mini,0.83,0.71,0.77,7,0.67,0.5,0.57,7,40,8
ProjectManagement,few-gpt-3.5-turbo,0.83,0.71,0.77,7,0.33,0.25,0.29,7,40,8
ProjectManagement,cot2-o3-mini,0.71,0.71,0.71,7,0.57,0.5,0.53,18,40,8
ProjectManagement,cot-gpt-5-nano,0.83,0.71,0.77,7,0.67,0.5,0.57,7,40,8
ProjectManagement,gpt-5-nano,1.0,0.71,0.83,7,0.8,0.5,0.62,19,40,8
ProjectManagement,cot2-gpt-4-turbo,0.62,0.71,0.67,7,0.4,0.5,0.44,15,40,8
ProjectManagement,cot2-gpt-3.5-turbo,0.86,0.86,0.86,7,0.71,0.62,0.67,18,40,8
ProjectManagement,few-gpt-4-turbo,0.62,0.71,0.67,7,0.6,0.38,0.46,10,40,8
ProjectManagement,few2-gpt-4-turbo,0.83,0.71,0.77,7,0.6,0.38,0.46,9,40,8
FitnessCompanyConan,few-gpt-5-nano,0.86,0.75,0.8,8,0.5,0.22,0.31,4,45,9
FitnessCompanyConan,gpt-5,0.8,0.5,0.62,8,0,0,0,0,45,9
FitnessCompanyConan,few2-o3-mini,0.83,0.62,0.71,8,0.29,0.22,0.25,6,45,9
FitnessCompanyConan,cot-gpt-3.5-turbo,0.75,0.75,0.75,8,0.25,0.22,0.24,2,45,9
FitnessCompanyConan,cot-gpt-4-turbo,0.83,0.62,0.71,8,0.4,0.22,0.29,4,45,9
FitnessCompanyConan,gpt-4-turbo,0.78,0.88,0.82,8,0.6,0.67,0.63,26,45,9
FitnessCompanyConan,few-gpt-4o,0.78,0.88,0.82,8,0.5,0.33,0.4,6,45,9
FitnessCompanyConan,gpt-4o,0.5,0.75,0.6,8,0.36,0.44,0.4,11,45,9
FitnessCompanyConan,cot2-gpt-4o-mini,0.4,0.75,0.52,8,0.36,0.44,0.4,9,45,9
FitnessCompanyConan,few-gpt-4o-mini,0.86,0.75,0.8,8,0.57,0.44,0.5,10,45,9
FitnessCompanyConan,few2-gpt-4o-mini,0.86,0.75,0.8,8,0.5,0.33,0.4,5,45,9
FitnessCompanyConan,few-o3-mini,0.83,0.62,0.71,8,0.5,0.33,0.4,11,45,9
FitnessCompanyConan,claude-sonnet-4-5-20250929,0.86,0.75,0.8,8,0.56,0.56,0.56,9,45,9
FitnessCompanyConan,cot-gpt-4o,0.78,0.88,0.82,8,0.08,0.11,0.1,1,45,9
FitnessCompanyConan,few2-gpt-5-nano,0.75,0.75,0.75,8,0.44,0.44,0.44,16,45,9
FitnessCompanyConan,few2-gpt-4o,0.86,0.75,0.8,8,0.5,0.33,0.4,6,45,9
FitnessCompanyConan,gpt-3.5-turbo,0.64,0.88,0.74,8,0.25,0.33,0.29,4,45,9
FitnessCompanyConan,few2-gpt-3.5-turbo,0.5,0.38,0.43,8,0.17,0.11,0.13,3,45,9
FitnessCompanyConan,gpt-4o-mini,0.75,0.75,0.75,8,0.4,0.44,0.42,8,45,9
FitnessCompanyConan,cot2-gpt-4o,0.64,0.88,0.74,8,0.33,0.44,0.38,7,45,9
FitnessCompanyConan,cot2-gpt-5-nano,0.57,1.0,0.73,8,0.25,0.22,0.24,5,45,9
FitnessCompanyConan,claude-3-7-sonnet-20250219,0.86,0.75,0.8,8,0.62,0.56,0.59,21,45,9
FitnessCompanyConan,o3-mini,0.8,0.5,0.62,8,0,0,0,0,45,9
FitnessCompanyConan,cot-gpt-4o-mini,0.88,0.88,0.88,8,0.33,0.33,0.33,5,45,9
FitnessCompanyConan,cot-o3-mini,0.75,0.38,0.5,8,0.33,0.11,0.17,1,45,9
FitnessCompanyConan,few-gpt-3.5-turbo,0.67,0.5,0.57,8,0.25,0.11,0.15,3,45,9
FitnessCompanyConan,cot2-o3-mini,0.67,0.5,0.57,8,0,0,0,0,45,9
FitnessCompanyConan,cot-gpt-5-nano,0.8,1.0,0.89,8,0.7,0.78,0.74,8,45,9
FitnessCompanyConan,gpt-5-nano,0.88,0.88,0.88,8,0.5,0.33,0.4,11,45,9
FitnessCompanyConan,cot2-gpt-4-turbo,0.45,0.62,0.53,8,0.29,0.22,0.25,5,45,9
FitnessCompanyConan,cot2-gpt-3.5-turbo,0.7,0.88,0.78,8,0.33,0.33,0.33,4,45,9
FitnessCompanyConan,few-gpt-4-turbo,1.0,0.75,0.86,8,0.6,0.33,0.43,8,45,9
FitnessCompanyConan,few2-gpt-4-turbo,1.0,0.75,0.86,8,0.6,0.33,0.43,9,45,9
School,few-gpt-5-nano,0.8,0.44,0.57,9,1.0,0.5,0.67,8,50,10
School,gpt-5,0.75,0.67,0.71,9,0.56,0.5,0.53,17,50,10
School,few2-o3-mini,0.71,0.56,0.63,9,1.0,0.5,0.67,7,50,10
School,cot-gpt-3.5-turbo,0.62,0.56,0.59,9,0.38,0.3,0.33,5,50,10
School,cot-gpt-4-turbo,0.71,0.56,0.63,9,0.67,0.6,0.63,7,50,10
School,gpt-4-turbo,0.62,0.56,0.59,9,0.64,0.7,0.67,10,50,10
School,few-gpt-4o,0.57,0.44,0.5,9,0.57,0.4,0.47,7,50,10
School,gpt-4o,0.62,0.56,0.59,9,0.5,0.6,0.55,13,50,10
School,cot2-gpt-4o-mini,0.5,0.56,0.53,9,0.43,0.3,0.35,4,50,10
School,few-gpt-4o-mini,0.71,0.56,0.63,9,0.71,0.5,0.59,8,50,10
School,few2-gpt-4o-mini,0.83,0.56,0.67,9,1,0.7,0.88,12,50,10
School,few-o3-mini,0.83,0.56,0.67,9,1.0,0.6,0.75,10,50,10
School,claude-sonnet-4-5-20250929,0.67,0.67,0.67,9,0.3,0.3,0.3,5,50,10
School,cot-gpt-4o,0.62,0.56,0.59,9,0.44,0.4,0.42,6,50,10
School,few2-gpt-5-nano,0.67,0.44,0.53,9,1.0,0.7,0.82,10,50,10
School,few2-gpt-4o,0.62,0.56,0.59,9,0.67,0.4,0.5,6,50,10
School,gpt-3.5-turbo,0.62,0.56,0.59,9,1.0,0.6,0.75,9,50,10
School,few2-gpt-3.5-turbo,0.71,0.56,0.63,9,0.5,0.3,0.37,4,50,10
School,gpt-4o-mini,0.83,0.56,0.67,9,1,0.6,0.86,10,50,10
School,cot2-gpt-4o,0.71,0.56,0.63,9,0.67,0.4,0.5,10,50,10
School,cot2-gpt-5-nano,0.62,0.56,0.59,9,0.38,0.3,0.33,5,50,10
School,claude-3-7-sonnet-20250219,0.86,0.67,0.75,9,0.88,0.7,0.78,19,50,10
School,o3-mini,0.75,0.67,0.71,9,0.8,0.8,0.8,20,50,10
School,cot-gpt-4o-mini,0.71,0.56,0.63,9,0.43,0.3,0.35,3,50,10
School,cot-o3-mini,0.71,0.56,0.63,9,0.57,0.4,0.47,6,50,10
School,few-gpt-3.5-turbo,1.0,0.56,0.71,9,1.0,0.6,0.75,8,50,10
School,cot2-o3-mini,0.57,0.44,0.5,9,0.38,0.3,0.33,6,50,10
School,cot-gpt-5-nano,0.62,0.56,0.59,9,0.38,0.3,0.33,4,50,10
School,gpt-5-nano,0.71,0.56,0.63,9,1.0,0.5,0.67,9,50,10
School,cot2-gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.3,0.33,3,50,10
School,cot2-gpt-3.5-turbo,0.62,0.56,0.59,9,0.5,0.4,0.44,7,50,10
School,few-gpt-4-turbo,0.71,0.56,0.63,9,0.43,0.3,0.35,7,50,10
School,few2-gpt-4-turbo,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0,10
OnlineTutoringSystem,few-gpt-5-nano,0.54,0.58,0.56,12,0.29,0.4,0.33,19,75,15
OnlineTutoringSystem,gpt-5,0.67,0.67,0.67,12,0.35,0.47,0.4,22,75,15
OnlineTutoringSystem,few2-o3-mini,0.78,0.58,0.67,12,0.5,0.47,0.48,25,75,15
OnlineTutoringSystem,cot-gpt-3.5-turbo,0.6,0.25,0.35,12,0,0,0,0,75,15
OnlineTutoringSystem,cot-gpt-4-turbo,0.8,0.33,0.47,12,0,0,0,0,75,15
OnlineTutoringSystem,gpt-4-turbo,0.88,0.58,0.7,12,0.7,0.47,0.56,29,75,15
OnlineTutoringSystem,few-gpt-4o,0.86,0.5,0.63,12,0.56,0.33,0.42,7,75,15
OnlineTutoringSystem,gpt-4o,0.7,0.58,0.64,12,0.58,0.47,0.52,22,75,15
OnlineTutoringSystem,cot2-gpt-4o-mini,0.41,0.58,0.48,12,0.33,0.33,0.33,17,75,15
OnlineTutoringSystem,few-gpt-4o-mini,1.0,0.5,0.67,12,1,0.4,0.6,22,75,15
OnlineTutoringSystem,few2-gpt-4o-mini,0.75,0.5,0.6,12,0.86,0.4,0.55,22,75,15
OnlineTutoringSystem,few-o3-mini,0.78,0.58,0.67,12,0.54,0.47,0.5,22,75,15
OnlineTutoringSystem,claude-sonnet-4-5-20250929,0.78,0.58,0.67,12,0.57,0.53,0.55,30,75,15
OnlineTutoringSystem,cot-gpt-4o,0.67,0.33,0.44,12,0.4,0.27,0.32,8,75,15
OnlineTutoringSystem,few2-gpt-5-nano,0.7,0.58,0.64,12,0.42,0.33,0.37,20,75,15
OnlineTutoringSystem,few2-gpt-4o,0.83,0.42,0.56,12,0.44,0.27,0.33,11,75,15
OnlineTutoringSystem,gpt-3.5-turbo,0.8,0.33,0.47,12,0,0,0,0,75,15
OnlineTutoringSystem,few2-gpt-3.5-turbo,0.75,0.5,0.6,12,0.11,0.07,0.08,2,75,15
OnlineTutoringSystem,gpt-4o-mini,0.88,0.58,0.7,12,0.44,0.27,0.33,12,75,15
OnlineTutoringSystem,cot2-gpt-4o,0.88,0.58,0.7,12,0.62,0.33,0.43,12,75,15
OnlineTutoringSystem,cot2-gpt-5-nano,0.41,0.58,0.48,12,0.25,0.33,0.29,14,75,15
OnlineTutoringSystem,claude-3-7-sonnet-20250219,0.67,0.5,0.57,12,0.54,0.47,0.5,24,75,15
OnlineTutoringSystem,o3-mini,0.78,0.58,0.67,12,0.58,0.47,0.52,27,75,15
OnlineTutoringSystem,cot-gpt-4o-mini,0.71,0.42,0.53,12,0.14,0.07,0.09,4,75,15
OnlineTutoringSystem,cot-o3-mini,0.78,0.58,0.67,12,0.36,0.27,0.31,6,75,15
OnlineTutoringSystem,few-gpt-3.5-turbo,1.0,0.58,0.74,12,0.14,0.07,0.09,1,75,15
OnlineTutoringSystem,cot2-o3-mini,0.78,0.58,0.67,12,0.6,0.4,0.48,21,75,15
OnlineTutoringSystem,cot-gpt-5-nano,0.78,0.58,0.67,12,0.58,0.47,0.52,12,75,15
OnlineTutoringSystem,gpt-5-nano,0.67,0.5,0.57,12,0.18,0.13,0.15,7,75,15
OnlineTutoringSystem,cot2-gpt-4-turbo,0.7,0.58,0.64,12,0.38,0.33,0.36,16,75,15
OnlineTutoringSystem,cot2-gpt-3.5-turbo,0.25,0.25,0.25,12,0,0,0,0,75,15
OnlineTutoringSystem,few-gpt-4-turbo,1.0,0.42,0.59,12,0.5,0.07,0.12,3,75,15
OnlineTutoringSystem,few2-gpt-4-turbo,1.0,0.42,0.59,12,0.4,0.13,0.2,8,75,15
BusTransportationManagementSystem,few-gpt-5-nano,0.25,0.4,0.31,5,0,0,0,0,20,4
BusTransportationManagementSystem,gpt-5,0.25,0.4,0.31,5,0,0,0,0,20,4
BusTransportationManagementSystem,few2-o3-mini,0.17,0.2,0.18,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot-gpt-3.5-turbo,0.33,0.4,0.36,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot-gpt-4-turbo,0.4,0.4,0.4,5,0,0,0,0,20,4
BusTransportationManagementSystem,gpt-4-turbo,0.33,0.4,0.36,5,0,0,0,0,20,4
BusTransportationManagementSystem,few-gpt-4o,0.17,0.2,0.18,5,0,0,0,0,20,4
BusTransportationManagementSystem,gpt-4o,0.33,0.4,0.36,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot2-gpt-4o-mini,0.11,0.2,0.14,5,0,0,0,0,20,4
BusTransportationManagementSystem,few-gpt-4o-mini,0.14,0.2,0.17,5,0,0,0,0,20,4
BusTransportationManagementSystem,few2-gpt-4o-mini,0.17,0.2,0.18,5,0,0,0,0,20,4
BusTransportationManagementSystem,few-o3-mini,0.17,0.2,0.18,5,0,0,0,0,20,4
BusTransportationManagementSystem,claude-sonnet-4-5-20250929,0.4,0.4,0.4,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot-gpt-4o,0.29,0.4,0.33,5,0,0,0,0,20,4
BusTransportationManagementSystem,few2-gpt-5-nano,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,4
BusTransportationManagementSystem,few2-gpt-4o,0.2,0.2,0.2,5,0,0,0,0,20,4
BusTransportationManagementSystem,gpt-3.5-turbo,0.2,0.2,0.2,5,0,0,0,0,20,4
BusTransportationManagementSystem,few2-gpt-3.5-turbo,0.4,0.4,0.4,5,0,0,0,0,20,4
BusTransportationManagementSystem,gpt-4o-mini,0.17,0.2,0.18,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot2-gpt-4o,0.33,0.4,0.36,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot2-gpt-5-nano,0.4,0.4,0.4,5,0,0,0,0,20,4
BusTransportationManagementSystem,claude-3-7-sonnet-20250219,0.17,0.2,0.18,5,0,0,0,0,20,4
BusTransportationManagementSystem,o3-mini,0.14,0.2,0.17,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot-gpt-4o-mini,0.14,0.2,0.17,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot-o3-mini,0.2,0.2,0.2,5,0,0,0,0,20,4
BusTransportationManagementSystem,few-gpt-3.5-turbo,0.2,0.2,0.2,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot2-o3-mini,0.2,0.2,0.2,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot-gpt-5-nano,0.4,0.4,0.4,5,0,0,0,0,20,4
BusTransportationManagementSystem,gpt-5-nano,0.33,0.4,0.36,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot2-gpt-4-turbo,0.14,0.2,0.17,5,0,0,0,0,20,4
BusTransportationManagementSystem,cot2-gpt-3.5-turbo,0.22,0.4,0.29,5,0,0,0,0,20,4
BusTransportationManagementSystem,few-gpt-4-turbo,0.4,0.4,0.4,5,0,0,0,0,20,4
BusTransportationManagementSystem,few2-gpt-4-turbo,0.5,0.4,0.44,5,0,0,0,0,20,4
TruckLogistics,few-gpt-5-nano,0.57,0.44,0.5,9,0.25,0.25,0.25,8,40,8
TruckLogistics,gpt-5,0.5,0.44,0.47,9,0.3,0.38,0.33,9,40,8
TruckLogistics,few2-o3-mini,0.5,0.33,0.4,9,0,0,0,0,40,8
TruckLogistics,cot-gpt-3.5-turbo,0.75,0.33,0.46,9,0.4,0.25,0.31,4,40,8
TruckLogistics,cot-gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.38,0.38,6,40,8
TruckLogistics,gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.38,0.38,12,40,8
TruckLogistics,few-gpt-4o,0.57,0.44,0.5,9,0.3,0.38,0.33,6,40,8
TruckLogistics,gpt-4o,0.36,0.44,0.4,9,0.33,0.5,0.4,11,40,8
TruckLogistics,cot2-gpt-4o-mini,0.4,0.44,0.42,9,0.22,0.25,0.24,2,40,8
TruckLogistics,few-gpt-4o-mini,0.5,0.44,0.47,9,0.17,0.12,0.14,4,40,8
TruckLogistics,few2-gpt-4o-mini,0.5,0.44,0.47,9,0.2,0.12,0.15,2,40,8
TruckLogistics,few-o3-mini,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8
TruckLogistics,claude-sonnet-4-5-20250929,0.5,0.44,0.47,9,0.33,0.38,0.35,9,40,8
TruckLogistics,cot-gpt-4o,0.57,0.44,0.5,9,0.38,0.38,0.38,6,40,8
TruckLogistics,few2-gpt-5-nano,0.57,0.44,0.5,9,0.4,0.25,0.31,5,40,8
TruckLogistics,few2-gpt-4o,0.75,0.33,0.46,9,0.5,0.25,0.33,5,40,8
TruckLogistics,gpt-3.5-turbo,0.57,0.44,0.5,9,0.29,0.25,0.27,5,40,8
TruckLogistics,few2-gpt-3.5-turbo,0.75,0.33,0.46,9,0.4,0.25,0.31,5,40,8
TruckLogistics,gpt-4o-mini,0.44,0.44,0.44,9,0.14,0.12,0.13,3,40,8
TruckLogistics,cot2-gpt-4o,0.57,0.44,0.5,9,0.33,0.25,0.29,4,40,8
TruckLogistics,cot2-gpt-5-nano,0.57,0.44,0.5,9,0.5,0.25,0.33,5,40,8
TruckLogistics,claude-3-7-sonnet-20250219,0.57,0.44,0.5,9,0.33,0.38,0.35,9,40,8
TruckLogistics,o3-mini,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8
TruckLogistics,cot-gpt-4o-mini,0.57,0.44,0.5,9,0.25,0.25,0.25,3,40,8
TruckLogistics,cot-o3-mini,0.57,0.44,0.5,9,0.4,0.25,0.31,6,40,8
TruckLogistics,few-gpt-3.5-turbo,0.57,0.44,0.5,9,0.4,0.25,0.31,4,40,8
TruckLogistics,cot2-o3-mini,0.57,0.44,0.5,9,0.33,0.25,0.29,5,40,8
TruckLogistics,cot-gpt-5-nano,0.57,0.44,0.5,9,0.38,0.38,0.38,7,40,8
TruckLogistics,gpt-5-nano,0.44,0.44,0.44,9,0.29,0.25,0.27,8,40,8
TruckLogistics,cot2-gpt-4-turbo,0.57,0.44,0.5,9,0.25,0.25,0.25,4,40,8
TruckLogistics,cot2-gpt-3.5-turbo,0.75,0.33,0.46,9,0.57,0.5,0.53,4,40,8
TruckLogistics,few-gpt-4-turbo,0.57,0.44,0.5,9,0.38,0.38,0.38,5,40,8
TruckLogistics,few2-gpt-4-turbo,0.57,0.44,0.5,9,0.33,0.38,0.35,10,40,8
HospitalHouseMD,few-gpt-5-nano,0.71,0.83,0.77,6,0.57,0.67,0.62,14,30,6
HospitalHouseMD,gpt-5,0.6,1.0,0.75,6,0.55,1.0,0.71,6,30,6
HospitalHouseMD,few2-o3-mini,0.62,0.83,0.71,6,0.3,0.5,0.37,9,30,6
HospitalHouseMD,cot-gpt-3.5-turbo,0.56,0.83,0.67,6,0.12,0.17,0.14,3,30,6
HospitalHouseMD,cot-gpt-4-turbo,0.67,0.67,0.67,6,0.14,0.17,0.15,5,30,6
HospitalHouseMD,gpt-4-turbo,0.71,0.83,0.77,6,0.25,0.33,0.29,7,30,6
HospitalHouseMD,few-gpt-4o,0.56,0.83,0.67,6,0.3,0.5,0.37,7,30,6
HospitalHouseMD,gpt-4o,0.5,0.83,0.62,6,0.23,0.5,0.32,12,30,6
HospitalHouseMD,cot2-gpt-4o-mini,0.38,0.83,0.53,6,0.27,0.5,0.35,9,30,6
HospitalHouseMD,few-gpt-4o-mini,0.56,0.83,0.67,6,0.25,0.33,0.29,8,30,6
HospitalHouseMD,few2-gpt-4o-mini,0.62,0.83,0.71,6,0.2,0.17,0.18,5,30,6
HospitalHouseMD,few-o3-mini,0.56,0.83,0.67,6,0.29,0.67,0.4,16,30,6
HospitalHouseMD,claude-sonnet-4-5-20250929,0.62,0.83,0.71,6,0.44,0.67,0.53,18,30,6
HospitalHouseMD,cot-gpt-4o,0.62,0.83,0.71,6,0.33,0.5,0.4,12,30,6
HospitalHouseMD,few2-gpt-5-nano,0.62,0.83,0.71,6,0.14,0.17,0.15,3,30,6
HospitalHouseMD,few2-gpt-4o,0.71,0.83,0.77,6,0.33,0.33,0.33,8,30,6
HospitalHouseMD,gpt-3.5-turbo,0.44,0.67,0.53,6,0.12,0.17,0.14,5,30,6
HospitalHouseMD,few2-gpt-3.5-turbo,0.4,0.67,0.5,6,0.2,0.33,0.25,8,30,6
HospitalHouseMD,gpt-4o-mini,0.56,0.83,0.67,6,0.2,0.33,0.25,5,30,6
HospitalHouseMD,cot2-gpt-4o,0.5,0.83,0.62,6,0.22,0.33,0.27,6,30,6
HospitalHouseMD,cot2-gpt-5-nano,0.42,0.83,0.56,6,0.17,0.33,0.22,9,30,6
HospitalHouseMD,claude-3-7-sonnet-20250219,0.62,0.83,0.71,6,0.44,0.67,0.53,19,30,6
HospitalHouseMD,o3-mini,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0,6
